Date,Close
10/16/2015 16:00:00,108.12
10/23/2015 16:00:00,112.78
10/30/2015 16:00:00,113.33
11/6/2015 16:00:00,114.79
11/13/2015 16:00:00,109.84
11/20/2015 16:00:00,114.48
11/27/2015 16:00:00,114.31
12/4/2015 16:00:00,115.14
12/11/2015 16:00:00,110.79
12/18/2015 16:00:00,109.83
12/24/2015 16:00:00,112.59
12/31/2015 16:00:00,111.86
1/8/2016 16:00:00,104.01
1/15/2016 16:00:00,100.84
1/22/2016 16:00:00,103.77
1/29/2016 16:00:00,104.13
2/5/2016 16:00:00,98.12
2/12/2016 16:00:00,98.02
2/19/2016 16:00:00,101.63
2/26/2016 16:00:00,103.43
3/4/2016 16:00:00,105.67
3/11/2016 16:00:00,106.49
3/18/2016 16:00:00,107.37
3/24/2016 16:00:00,107.26
4/1/2016 16:00:00,110.36
4/8/2016 16:00:00,109
4/15/2016 16:00:00,110.64
4/22/2016 16:00:00,108.98
4/29/2016 16:00:00,105.72
5/6/2016 16:00:00,105.58
5/13/2016 16:00:00,105.5
5/20/2016 16:00:00,106.47
5/27/2016 16:00:00,110.13
6/3/2016 16:00:00,110.06
6/10/2016 16:00:00,108.94
6/17/2016 16:00:00,106.49
6/24/2016 16:00:00,104.29
7/1/2016 16:00:00,108.08
7/8/2016 16:00:00,110.3
7/15/2016 16:00:00,111.8
7/22/2016 16:00:00,113.65
7/29/2016 16:00:00,115.23
8/5/2016 16:00:00,116.78
8/12/2016 16:00:00,117.2
8/19/2016 16:00:00,117.26
8/26/2016 16:00:00,116.78
9/2/2016 16:00:00,117.12
9/9/2016 16:00:00,114.28
9/16/2016 16:00:00,117.29
9/23/2016 16:00:00,118.33
9/30/2016 16:00:00,118.72
10/7/2016 16:00:00,118.47
10/14/2016 16:00:00,117.14
10/21/2016 16:00:00,118.15
10/28/2016 16:00:00,117.1
11/4/2016 16:00:00,113.65
11/11/2016 16:00:00,115.8
11/18/2016 16:00:00,117.32
11/25/2016 16:00:00,118.8
12/2/2016 16:00:00,115.7
12/9/2016 16:00:00,119.5
12/16/2016 16:00:00,119.6
12/23/2016 16:00:00,120.2
12/30/2016 16:00:00,118.48
1/6/2017 16:00:00,121.93
1/13/2017 16:00:00,123.16
1/20/2017 16:00:00,123.25
1/27/2017 16:00:00,125.8
2/3/2017 16:00:00,125.68
2/10/2017 16:00:00,127.38
2/17/2017 16:00:00,129.81
2/24/2017 16:00:00,130.26
3/3/2017 16:00:00,131.02
3/10/2017 16:00:00,131.39
3/17/2017 16:00:00,131.69
3/24/2017 16:00:00,130.63
3/31/2017 16:00:00,132.38
4/7/2017 16:00:00,131.97
4/13/2017 16:00:00,130.4
4/21/2017 16:00:00,132.56
4/28/2017 16:00:00,135.99
5/5/2017 16:00:00,137.54
5/12/2017 16:00:00,138.6
5/19/2017 16:00:00,137.84
5/26/2017 16:00:00,141.22
6/2/2017 16:00:00,143.46
6/9/2017 16:00:00,139.98
6/16/2017 16:00:00,138.15
6/23/2017 16:00:00,141.24
6/30/2017 16:00:00,137.64
7/7/2017 16:00:00,137.76
7/14/2017 16:00:00,142.12
7/21/2017 16:00:00,144.11
7/28/2017 16:00:00,143.84
8/4/2017 16:00:00,143.65
8/11/2017 16:00:00,142.1
8/18/2017 16:00:00,141.23
8/25/2017 16:00:00,141.97
9/1/2017 16:00:00,146
9/8/2017 16:00:00,144.21
9/15/2017 16:00:00,146.06
9/22/2017 16:00:00,144.32
9/29/2017 16:00:00,145.45
10/6/2017 16:00:00,147.66
10/13/2017 16:00:00,148.34
10/20/2017 16:00:00,148.71
10/27/2017 16:00:00,151.24
11/3/2017 16:00:00,153.27
11/10/2017 16:00:00,153.68
11/17/2017 16:00:00,153.95
11/24/2017 13:00:00,156.26
12/1/2017 16:00:00,154.49
12/8/2017 16:00:00,154.7
12/15/2017 16:00:00,157.65
12/22/2017 16:00:00,157.37
12/29/2017 16:00:00,155.76
1/5/2018 16:00:00,161.92
1/12/2018 16:00:00,164.49
1/19/2018 16:00:00,166.34
1/26/2018 16:00:00,170.93
2/2/2018 16:00:00,164.61
2/9/2018 16:00:00,156.1
2/16/2018 16:00:00,164.96
2/23/2018 16:00:00,168.17
3/2/2018 16:00:00,165.99
3/9/2018 16:00:00,173.16
3/16/2018 16:00:00,171.02
3/23/2018 16:00:00,158.51
3/29/2018 16:00:00,160.13
4/6/2018 16:00:00,156.63
4/13/2018 16:00:00,161.37
4/20/2018 16:00:00,162.3
4/27/2018 16:00:00,162.09
5/4/2018 16:00:00,164.87
5/11/2018 16:00:00,169.46
5/18/2018 16:00:00,167.46
5/25/2018 16:00:00,169.72
6/1/2018 16:00:00,172.74
6/8/2018 16:00:00,174.44
6/15/2018 16:00:00,176.98
6/22/2018 16:00:00,175.32
6/29/2018 16:00:00,171.65
7/6/2018 16:00:00,175.61
7/13/2018 16:00:00,179.61
7/20/2018 16:00:00,178.99
7/27/2018 16:00:00,177.62
8/3/2018 16:00:00,180.08
8/10/2018 16:00:00,180.52
8/17/2018 16:00:00,179.86
8/24/2018 16:00:00,182.48
8/31/2018 16:00:00,186.65
9/7/2018 16:00:00,181.11
9/14/2018 16:00:00,183.99
9/21/2018 16:00:00,183.71
9/28/2018 16:00:00,185.79
10/5/2018 16:00:00,180.15
10/12/2018 16:00:00,174.32
10/19/2018 16:00:00,173.02
10/26/2018 16:00:00,166.66
11/2/2018 16:00:00,169.38
11/9/2018 16:00:00,171.52
11/16/2018 16:00:00,167.5
11/23/2018 13:00:00,159.21
11/30/2018 16:00:00,169.37
12/7/2018 16:00:00,161.38
12/14/2018 16:00:00,161.08
12/21/2018 16:00:00,147.57
12/28/2018 16:00:00,152.97
1/4/2019 16:00:00,156.23
1/11/2019 16:00:00,160.69
1/18/2019 16:00:00,165.25
1/25/2019 16:00:00,165.15
2/1/2019 16:00:00,167.45
2/8/2019 16:00:00,168.56
2/15/2019 16:00:00,171.94
2/22/2019 16:00:00,172.89
3/1/2019 16:00:00,174.39
3/8/2019 16:00:00,171.17
3/15/2019 16:00:00,178.35
3/22/2019 16:00:00,178.56
3/29/2019 16:00:00,179.66
4/5/2019 16:00:00,184.66
4/12/2019 16:00:00,185.83
4/18/2019 16:00:00,187.39
4/26/2019 16:00:00,190.65
5/3/2019 16:00:00,191.11
5/10/2019 16:00:00,185
5/17/2019 16:00:00,183.04
5/24/2019 16:00:00,178.16
5/31/2019 16:00:00,173.95
6/7/2019 16:00:00,181.04
6/14/2019 16:00:00,182.64
6/21/2019 16:00:00,188.57
6/28/2019 16:00:00,186.74
7/5/2019 16:00:00,191.05
7/12/2019 16:00:00,193.53
7/19/2019 16:00:00,191.01
7/26/2019 16:00:00,195.29
8/2/2019 16:00:00,187.35
8/9/2019 16:00:00,186.49
8/16/2019 16:00:00,185.48
8/23/2019 16:00:00,182.07
8/30/2019 16:00:00,187.47
9/6/2019 16:00:00,191.59
9/13/2019 16:00:00,192.54
9/20/2019 16:00:00,190.8
9/27/2019 16:00:00,187.03
10/4/2019 16:00:00,188.81
10/11/2019 16:00:00,191.11
10/18/2019 16:00:00,191.69
10/25/2019 16:00:00,195.64
11/1/2019 16:00:00,198.87
11/8/2019 16:00:00,201.23
11/15/2019 16:00:00,202.91
11/22/2019 16:00:00,201.83
11/29/2019 13:00:00,205.1
12/6/2019 16:00:00,205
12/13/2019 16:00:00,207.19
12/20/2019 16:00:00,211.71
12/27/2019 16:00:00,213.61
1/3/2020 16:00:00,214.18
1/10/2020 16:00:00,218.43
1/17/2020 16:00:00,223.38
1/24/2020 16:00:00,222.7
1/31/2020 16:00:00,219.07
2/7/2020 16:00:00,229.2
2/14/2020 16:00:00,234.64
2/21/2020 16:00:00,230.27
2/28/2020 16:00:00,205.8
3/6/2020 16:00:00,208.02
3/13/2020 16:00:00,192.34
3/20/2020 16:00:00,170.7
3/27/2020 16:00:00,185.3
4/3/2020 16:00:00,183.37
4/9/2020 16:00:00,200.86
4/17/2020 16:00:00,215.29
4/24/2020 16:00:00,213.84
5/1/2020 16:00:00,212.74
5/8/2020 16:00:00,224.86
5/15/2020 16:00:00,223.27
5/22/2020 16:00:00,229.66
5/29/2020 16:00:00,233.36
6/5/2020 16:00:00,239.69
6/12/2020 16:00:00,235.88
6/19/2020 16:00:00,244.24
6/26/2020 16:00:00,240.22
7/2/2020 16:00:00,252.19
7/10/2020 16:00:00,263.97
7/17/2020 16:00:00,259.42
7/24/2020 16:00:00,255.56
7/31/2020 16:00:00,265.79
8/7/2020 16:00:00,271.47
8/14/2020 16:00:00,272.16
8/21/2020 16:00:00,281.87
8/28/2020 16:00:00,292.53
9/4/2020 16:00:00,283.58
9/11/2020 16:00:00,270.45
9/18/2020 16:00:00,266.87
9/25/2020 16:00:00,271.56
10/2/2020 16:00:00,274.31
10/9/2020 16:00:00,285.71
10/16/2020 16:00:00,288.51
10/23/2020 16:00:00,284.74
10/30/2020 16:00:00,269.38
11/6/2020 16:00:00,294.61
11/13/2020 16:00:00,290.93
11/20/2020 16:00:00,290.38
11/27/2020 13:00:00,299.01
12/4/2020 16:00:00,305.52
12/11/2020 16:00:00,301.85
12/18/2020 16:00:00,310.06
12/24/2020 13:00:00,309.56
12/31/2020 16:00:00,313.74
1/8/2021 16:00:00,319.03
1/15/2021 16:00:00,311.86
1/22/2021 16:00:00,325.42
1/29/2021 16:00:00,314.56
2/5/2021 16:00:00,331.36
2/12/2021 16:00:00,336.45
2/19/2021 16:00:00,331.02
2/26/2021 16:00:00,314.14
3/5/2021 16:00:00,308.68
3/12/2021 16:00:00,315.46
3/19/2021 16:00:00,313.14
3/26/2021 16:00:00,316
4/1/2021 16:00:00,324.57
4/9/2021 16:00:00,337.11
4/16/2021 16:00:00,342.01
4/23/2021 16:00:00,339.42
4/30/2021 16:00:00,337.99
5/7/2021 16:00:00,334.2
5/14/2021 16:00:00,326.39
5/21/2021 16:00:00,327.01
5/28/2021 16:00:00,333.93
6/4/2021 16:00:00,335.6
6/11/2021 16:00:00,341.24
6/18/2021 16:00:00,342.63
6/25/2021 16:00:00,349.46
7/2/2021 16:00:00,358.64
7/9/2021 16:00:00,361.01
7/16/2021 16:00:00,357.6
7/23/2021 16:00:00,368.2
7/30/2021 16:00:00,364.57
8/6/2021 16:00:00,368.05
8/13/2021 16:00:00,368.82
8/20/2021 16:00:00,367.73
8/27/2021 16:00:00,376.04
9/3/2021 16:00:00,381.57
9/10/2021 16:00:00,376.59
9/17/2021 16:00:00,373.83
9/24/2021 16:00:00,373.33
10/1/2021 16:00:00,360.18
10/8/2021 16:00:00,361.16
10/15/2021 16:00:00,368.94
10/22/2021 16:00:00,374.1
10/29/2021 16:00:00,386.11
11/5/2021 16:00:00,398.6
11/12/2021 16:00:00,394.7
11/19/2021 16:00:00,403.99
11/26/2021 13:00:00,391.2
12/3/2021 16:00:00,383.13
12/10/2021 16:00:00,398.01
12/17/2021 16:00:00,384.91
12/23/2021 16:00:00,396.92
12/31/2021 16:00:00,397.85
1/7/2022 16:00:00,379.86
1/14/2022 16:00:00,380.01
1/21/2022 16:00:00,351.69
1/28/2022 16:00:00,351.8
2/4/2022 16:00:00,358.01
2/11/2022 16:00:00,347.06
2/18/2022 16:00:00,341.51
2/25/2022 16:00:00,345.77
3/4/2022 16:00:00,337.3
3/11/2022 16:00:00,324.4
3/18/2022 16:00:00,351.49
3/25/2022 16:00:00,359.35
4/1/2022 16:00:00,361.85
4/8/2022 16:00:00,349.15
4/14/2022 16:00:00,338.43
4/22/2022 16:00:00,325.4
4/29/2022 16:00:00,313.25
5/6/2022 16:00:00,309.25
5/13/2022 16:00:00,301.94
5/20/2022 16:00:00,288.68
5/27/2022 16:00:00,309.1
6/3/2022 16:00:00,306.2
6/10/2022 16:00:00,288.84
6/17/2022 16:00:00,274.69
6/24/2022 16:00:00,294.61
7/1/2022 16:00:00,282.13
7/8/2022 16:00:00,295.35
7/15/2022 16:00:00,291.87
7/22/2022 16:00:00,301.99
7/29/2022 16:00:00,315.46
8/5/2022 16:00:00,321.75
8/12/2022 16:00:00,330.39
8/19/2022 16:00:00,322.86
8/26/2022 16:00:00,307.44
9/2/2022 16:00:00,295.17
9/9/2022 16:00:00,307.09
9/16/2022 16:00:00,289.32
9/23/2022 16:00:00,275.51
9/30/2022 16:00:00,267.26
10/7/2022 16:00:00,269.1
10/14/2022 16:00:00,260.74
10/21/2022 16:00:00,275.42
10/28/2022 16:00:00,281.22
11/4/2022 16:00:00,264.68
11/11/2022 16:00:00,287.96
11/18/2022 16:00:00,284.82
11/25/2022 13:05:00,286.92
12/2/2022 16:00:00,292.55
12/9/2022 16:00:00,282.04
12/16/2022 16:00:00,274.25
12/23/2022 16:00:00,267.36
12/30/2022 16:00:00,266.28
1/6/2023 16:00:00,268.8
1/13/2023 16:00:00,280.97
1/20/2023 16:00:00,282.68
1/27/2023 16:00:00,296.26
2/3/2023 16:00:00,306.18
2/10/2023 16:00:00,299.7
2/17/2023 16:00:00,301.16
2/24/2023 16:00:00,291.85
3/3/2023 16:00:00,299.68
3/10/2023 16:00:00,288.55
3/17/2023 16:00:00,305.36
3/24/2023 16:00:00,310.89
3/31/2023 16:00:00,320.93
4/6/2023 16:00:00,318.05
4/14/2023 16:00:00,318.57
4/21/2023 16:00:00,316.61
4/28/2023 16:00:00,322.56
5/5/2023 16:00:00,322.89
5/12/2023 16:00:00,325.03
5/19/2023 16:00:00,336.51
5/26/2023 16:00:00,348.4
6/2/2023 16:00:00,354.65
6/9/2023 16:00:00,354.5
6/16/2023 16:00:00,367.93
6/23/2023 16:00:00,362.54
6/30/2023 16:00:00,369.42
7/7/2023 16:00:00,366.24
7/14/2023 16:00:00,379.07
7/21/2023 16:00:00,375.63
7/28/2023 16:00:00,383.48
8/4/2023 16:00:00,372.04
8/11/2023 16:00:00,366.24
8/18/2023 16:00:00,358.13
8/25/2023 16:00:00,364.02
9/1/2023 16:00:00,377.59
9/8/2023 16:00:00,372.58
9/15/2023 16:00:00,370.81
9/22/2023 16:00:00,357.91
9/29/2023 16:00:00,358.27
10/6/2023 16:00:00,364.7
10/13/2023 16:00:00,365.28
10/20/2023 16:00:00,354.6
10/27/2023 16:00:00,345.31
11/3/2023 16:00:00,367.71
11/10/2023 16:00:00,378.39
11/17/2023 16:00:00,386.04
11/24/2023 13:05:00,389.51
12/1/2023 16:00:00,389.94
12/8/2023 16:00:00,392.17
12/15/2023 16:00:00,405.34
12/22/2023 16:00:00,408.38
12/29/2023 16:00:00,409.52
